"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"3754336016","203021","9601","26 Feb 2018 06:29","21:07","1267","13-26","13,26","Dire","Gambit Esports","VANSKOR, chshrct, Bignum, 633, twitch.tv/daxak","SFT e-sports","velheor, GGwpLanaya lft, TTR, Shachlo, Unknown"
"3754245602","202986","9601","26 Feb 2018 05:23","25:32","1532","10-29","10,29","Dire","SFT e-sports","velheor, GGwpLanaya lft, TTR, Shachlo, Unknown","Team Empire","fn, Nίx, Ghostik, yoky-, Miposhka"
"3754242856","202984","9601","26 Feb 2018 05:21","33:12","1992","16-22","16,22","Dire","Team Kazakhstan","goddam, Warmaster, B7 Next LeveL, B7 next LeveL, Duliq-","Gambit Esports","VANSKOR, chshrct, Bignum, 633, twitch.tv/daxak"
"3754145708","202986","9601","26 Feb 2018 04:16","42:57","2577","42-26","42,26","Radiant","Team Empire","fn, Nίx, Ghostik, yoky-, Miposhka","SFT e-sports","velheor, GGwpLanaya lft, TTR, Shachlo, Unknown"
"3754142536","202984","9601","26 Feb 2018 04:13","41:05","2465","31-20","31,20","Radiant","Gambit Esports","VANSKOR, chshrct, Bignum, 633, twitch.tv/daxak","Team Kazakhstan","goddam, Warmaster, B7 Next LeveL, B7 next LeveL, Duliq-"
"3753977090","202953","9601","26 Feb 2018 02:34","57:05","3425","45-48","45,48","Dire","Gambit Esports","VANSKOR, chshrct, Bignum, 633, twitch.tv/daxak","SFT e-sports","velheor, GGwpLanaya lft, TTR, Shachlo, Unknown"
"3753914502","202954","9601","26 Feb 2018 01:53","34:33","2073","44-28","44,28","Radiant","Team Empire","fn, Nίx, Ghostik, yoky-, Miposhka","Team Kazakhstan","goddam, Warmaster, B7 Next LeveL, B7 next LeveL, Duliq-"
"3753861466","202953","9601","26 Feb 2018 01:24","43:20","2600","21-29","21,29","Dire","SFT e-sports","velheor, GGwpLanaya lft, TTR, Shachlo, Unknown","Gambit Esports","VANSKOR, chshrct, Bignum, 633, twitch.tv/daxak"
"3753844424","202954","9601","26 Feb 2018 01:08","21:42","1302","6-29","6,29","Dire","Team Empire","fn, Nίx, Ghostik, yoky-, Miposhka","Team Kazakhstan","goddam, Warmaster, B7 Next LeveL, B7 next LeveL, Duliq-"
"3753755920","202954","9601","26 Feb 2018 12:04","34:24","2064","19-37","19,37","Dire","Team Kazakhstan","goddam, Warmaster, B7 Next LeveL, B7 next LeveL, Duliq-","Team Empire","fn, Nίx, Ghostik, yoky-, Miposhka"
"3753754353","202953","9601","26 Feb 2018 12:05","53:05","3185","42-28","42,28","Radiant","SFT e-sports","velheor, GGwpLanaya lft, TTR, Shachlo, Unknown","Gambit Esports","VANSKOR, chshrct, Bignum, 633, twitch.tv/daxak"
"3752758474","202697","9633","25 Feb 2018 06:18","32:56","1976","38-15","38,15","Radiant","Virtus.pro","9pasha, No[o]ne-, RAMZES666, Solo, RodjER","Vici Gaming","old LaNm, Ori, Fenrir, old eLeVeN, Paparazi"
"3752683273","202697","9633","25 Feb 2018 05:24","27:51","1671","10-24","10,24","Dire","Virtus.pro","9pasha, No[o]ne-, RAMZES666, Solo, RodjER","Vici Gaming","old LaNm, Ori, Fenrir, old eLeVeN, Paparazi"
"3752665676","202652","9662","25 Feb 2018 05:13","18:45","1125","19-3","19,3","Radiant","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman","Alter Ego","FeuruFyuria, Unknown, Huppy, GUARDIAN, KelThuzard"
"3752602284","202697","9633","25 Feb 2018 04:30","25:10","1510","27-9","27,9","Radiant","Virtus.pro","9pasha, No[o]ne-, RAMZES666, Solo, RodjER","Vici Gaming","old LaNm, Ori, Fenrir, old eLeVeN, Paparazi"
"3752567123","202652","9662","25 Feb 2018 04:08","37:26","2246","10-29","10,29","Dire","Alter Ego","FeuruFyuria, Unknown, Huppy, GUARDIAN, KelThuzard","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman"
"3752505318","202697","9633","25 Feb 2018 03:29","29:45","1785","25-9","25,9","Radiant","Virtus.pro","9pasha, No[o]ne-, RAMZES666, Solo, RodjER","Vici Gaming","old LaNm, Ori, Fenrir, old eLeVeN, Paparazi"
"3752460849","202652","9662","25 Feb 2018 03:04","36:53","2213","31-15","31,15","Radiant","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman","Alter Ego","FeuruFyuria, Unknown, Huppy, GUARDIAN, KelThuzard"
"3752289431","202652","9662","25 Feb 2018 01:28","1:07:29","4049","44-46","44,46","Radiant","Alter Ego","FeuruFyuria, Unknown, Huppy, GUARDIAN, KelThuzard","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman"
"3752273869","202615","9633","25 Feb 2018 01:17","52:15","3135","31-33","31,33","Radiant","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Fnatic","pieliedie, EternaLEnVy, Universe, DJ, Abed"
"3752174849","202615","9633","25 Feb 2018 12:17","28:59","1739","8-43","8,43","Dire","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Fnatic","pieliedie, EternaLEnVy, Universe, DJ, Abed"
"3752100218","202593","9662","25 Feb 2018 11:30","1:03:07","3787","40-29","40,29","Radiant","Alter Ego","FeuruFyuria, Unknown, Huppy, GUARDIAN, KelThuzard","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur"
"3752068728","202615","9633","25 Feb 2018 11:10","36:14","2174","20-30","20,30","Dire","Fnatic","pieliedie, EternaLEnVy, Universe, DJ, Abed","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle"
"3752020349","202593","9662","25 Feb 2018 10:39","24:27","1467","4-9","4,9","Dire","Alter Ego","FeuruFyuria, Unknown, Huppy, GUARDIAN, KelThuzard","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur"
"3751883985","202593","9662","25 Feb 2018 09:16","47:01","2821","21-26","21,26","Dire","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur","Alter Ego","FeuruFyuria, Unknown, Huppy, GUARDIAN, KelThuzard"
"3751765196","202564","9662","25 Feb 2018 07:54","51:07","3067","27-38","27,38","Dire","Team EVOS","ilLogic, Vlaicuu, ÂVILLE, FACEHUGGER, Thephiboy","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman"
"3751660699","202564","9662","25 Feb 2018 06:34","48:16","2896","33-41","33,41","Dire","Team EVOS","ilLogic, Vlaicuu, ÂVILLE, FACEHUGGER, Thephiboy","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman"
"3751560699","202564","9662","25 Feb 2018 05:09","54:46","3286","39-36","39,36","Dire","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman","Team EVOS","ilLogic, Vlaicuu, ÂVILLE, FACEHUGGER, Thephiboy"
"3751180345","202420","9633","24 Feb 2018 09:47","42:01","2521","34-24","34,24","Radiant","Virtus.pro","9pasha, No[o]ne-, RAMZES666, Solo, RodjER","Fnatic","pieliedie, EternaLEnVy, Universe, DJ, Abed"
"3751104948","202420","9633","24 Feb 2018 08:45","29:56","1796","26-6","26,6","Radiant","Virtus.pro","9pasha, No[o]ne-, RAMZES666, Solo, RodjER","Fnatic","pieliedie, EternaLEnVy, Universe, DJ, Abed"
"3750946886","202314","9633","24 Feb 2018 06:49","58:24","3504","27-31","27,31","Dire","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Vici Gaming","old LaNm, Ori, Fenrir, old eLeVeN, Paparazi"
"3750844055","202314","9633","24 Feb 2018 05:44","34:38","2078","25-20","25,20","Radiant","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Vici Gaming","old LaNm, Ori, Fenrir, old eLeVeN, Paparazi"
"3750736836","202314","9633","24 Feb 2018 04:40","32:39","1959","14-30","14,30","Dire","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Vici Gaming","old LaNm, Ori, Fenrir, old eLeVeN, Paparazi"
"3750664437","202287","9662","24 Feb 2018 04:01","27:58","1678","34-10","34,10","Radiant","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman","Pandora E-sports","Hyde, ordinarypeople, _NinetyHearT_, kirby, SoryveiL`"
"3750528473","202262","9662","24 Feb 2018 02:47","45:53","2753","31-27","31,27","Radiant","Pandora E-sports","Hyde, ordinarypeople, _NinetyHearT_, kirby, SoryveiL`","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman"
"3750461499","202204","9633","24 Feb 2018 02:10","43:06","2586","14-30","14,30","Dire","Evil Geniuses","Cr1t-, Arteezy, Fear, MiSeRy, SumaiL","Virtus.pro","9pasha, No[o]ne-, RAMZES666, Solo, RodjER"
"3750437087","202238","9662","24 Feb 2018 01:58","25:43","1543","24-7","24,7","Radiant","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman","Pandora E-sports","Hyde, ordinarypeople, _NinetyHearT_, kirby, SoryveiL`"
"3750343882","202204","9633","24 Feb 2018 01:03","35:17","2117","23-29","23,29","Radiant","Evil Geniuses","Cr1t-, Arteezy, Fear, MiSeRy, SumaiL","Virtus.pro","9pasha, No[o]ne-, RAMZES666, Solo, RodjER"
"3750291133","","9662","24 Feb 2018 12:30","41:22","2482","22-21","22,21","Dire","Unknown Radiant Team","Nafari, Panda, Usagi, Varizh, inYourdreaM","Pandora E-sports","Hyde, ordinarypeople, _NinetyHearT_, kirby, SoryveiL`"
"3750244771","202204","9633","24 Feb 2018 12:00","33:11","1991","30-8","30,8","Radiant","Virtus.pro","9pasha, No[o]ne-, RAMZES666, Solo, RodjER","Evil Geniuses","Cr1t-, Arteezy, Fear, MiSeRy, SumaiL"
"3750166533","202169","9662","24 Feb 2018 11:08","48:23","2903","18-29","18,29","Dire","The Prime NND","Nafari, Panda, Usagi, Varizh, inYourdreaM","Pandora E-sports","Hyde, ordinarypeople, _NinetyHearT_, kirby, SoryveiL`"
"3750061978","202169","9662","24 Feb 2018 09:59","38:41","2321","12-29","12,29","Dire","Pandora E-sports","Hyde, ordinarypeople, _NinetyHearT_, kirby, SoryveiL`","The Prime NND","Nafari, Panda, Usagi, Varizh, inYourdreaM"
"3749963820","202128","9662","24 Feb 2018 08:49","38:38","2318","28-46","28,46","Dire","Drago","Minerva, Francoeur, Bima`, Icysnow, Ifr1t!","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur"
"3749889831","202128","9662","24 Feb 2018 07:56","26:17","1577","28-10","28,10","Radiant","BOOM ID","SaintDeLucaz, Jhocam, Fibroez, Khezcute, TeravisuParkur","Drago","Minerva, Francoeur, Bima`, Icysnow, Ifr1t!"
"3749784344","202081","9662","24 Feb 2018 06:30","44:43","2683","18-45","18,45","Dire","XcN Reborn","Godot, miggeL.Z, U e O, Cije, thanks!","Drago","Minerva, Francoeur, Bima`, Icysnow, Ifr1t!"
"3749702820","202081","9662","24 Feb 2018 05:11","42:28","2548","42-29","42,29","Radiant","Drago","Minerva, Francoeur, Bima`, Icysnow, Ifr1t!","XcN Reborn","Godot, miggeL.Z, U e O, Cije, thanks!"
"3749645021","202081","9662","24 Feb 2018 04:12","28:36","1716","31-10","31,10","Radiant","XcN Reborn","Godot, miggeL.Z, U e O, Cije, thanks!","Drago","Minerva, Francoeur, Bima`, Icysnow, Ifr1t!"
"3749130082","201965","9633","23 Feb 2018 07:03","27:06","1626","27-10","27,10","Radiant","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Team Secret","FATA-, Puppey, YapzOr, Ace, MidOne"
"3749024236","201965","9633","23 Feb 2018 05:46","44:30","2670","23-30","23,30","Dire","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle","Team Secret","FATA-, Puppey, YapzOr, Ace, MidOne"
"3748928380","201965","9633","23 Feb 2018 04:43","27:46","1666","10-31","10,31","Dire","Team Secret","FATA-, Puppey, YapzOr, Ace, MidOne","Team Liquid","MinD_ContRoL, MATUMBAMAN, KuroKy, GH, Miracle"
"3748884521","201897","9662","23 Feb 2018 04:16","45:36","2736","19-50","19,50","Dire","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman","Alter Ego","FeuruFyuria, Unknown, Huppy, GUARDIAN, KelThuzard"
"3748838786","201929","9633","23 Feb 2018 03:48","17:35","1055","24-6","24,6","Radiant","Evil Geniuses","Cr1t-, Arteezy, Fear, MiSeRy, SumaiL","Newbee","Faith, kpii, Moogy, kaka, Sccc"
"3748753530","201929","9633","23 Feb 2018 02:58","20:16","1216","5-21","5,21","Dire","Newbee","Faith, kpii, Moogy, kaka, Sccc","Evil Geniuses","Cr1t-, Arteezy, Fear, MiSeRy, SumaiL"
"3748721558","201897","9662","23 Feb 2018 02:40","54:12","3252","32-32","32,32","Radiant","Alter Ego","FeuruFyuria, Unknown, Huppy, GUARDIAN, KelThuzard","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman"
"3748643394","201897","9662","23 Feb 2018 02:02","16:59","1019","16-1","16,1","Radiant","Rex Regum Qeon","Acil, Yabyoo, Xepher, R7, Rusman","Alter Ego","FeuruFyuria, Unknown, Huppy, GUARDIAN, KelThuzard"
"3748478558","201833","9662","23 Feb 2018 12:13","45:12","2712","29-25","29,25","Radiant","Alter Ego","FeuruFyuria, Unknown, Huppy, GUARDIAN, KelThuzard","The Prime NND","Nafari, Panda, Usagi, Varizh, inYourdreaM"
